member_id,days_since_signup,predicted_survival_probs
891,510,0.6558783741751293
7013,510,0.6558783741751293
603,510,0.6558783741751293
6619,510,0.6558783741751293
8992,510,0.6558783741751293
5911,510,0.6558783741751293
7910,510,0.6558783741751293
5232,510,0.6558783741751293
9333,509,0.6607111621953671
8397,509,0.6607111621953671
7088,509,0.6607111621953671
8759,509,0.6607111621953671
4191,509,0.6607111621953671
5811,509,0.6607111621953671
8538,509,0.6607111621953671
7397,509,0.6607111621953671
6551,509,0.6607111621953671
6396,509,0.6607111621953671
7009,509,0.6607111621953671
4166,509,0.6607111621953671
5909,509,0.6607111621953671
5463,509,0.6607111621953671
5530,509,0.6607111621953671
3167,509,0.6607111621953671
8521,509,0.6607111621953671
921,508,0.6620706501834234
7099,508,0.6620706501834234
9932,508,0.6620706501834234
9500,508,0.6620706501834234
1471,508,0.6620706501834234
588,508,0.6620706501834234
6335,508,0.6620706501834234
9630,508,0.6620706501834234
4335,508,0.6620706501834234
6819,508,0.6620706501834234
156,508,0.6620706501834234
2646,508,0.6620706501834234
2565,508,0.6620706501834234
6223,508,0.6620706501834234
2549,508,0.6620706501834234
2271,508,0.6620706501834234
9029,508,0.6620706501834234
6905,508,0.6620706501834234
3581,508,0.6620706501834234
299,508,0.6620706501834234
69,508,0.6620706501834234
7698,508,0.6620706501834234
296,507,0.6640708636280861
3937,507,0.6640708636280861
1112,507,0.6640708636280861
558,507,0.6640708636280861
202,507,0.6640708636280861
6455,507,0.6640708636280861
7101,507,0.6640708636280861
6805,507,0.6640708636280861
4141,507,0.6640708636280861
9686,507,0.6640708636280861
9825,507,0.6640708636280861
4757,507,0.6640708636280861
8734,507,0.6640708636280861
2644,507,0.6640708636280861
4217,507,0.6640708636280861
8802,507,0.6640708636280861
3325,507,0.6640708636280861
6113,507,0.6640708636280861
3078,507,0.6640708636280861
